"t","Beta_0","Beta_1","Gamma_0","Phi_0","Q100","Median","Mean","Q100.SE","Q100.LL","Q100.UL","Year","Peak","n.window"
0.642857142857143,0.372010434395985,0.000336010209249718,-2.01821976495476,-0.109821949038225,12865.5259670978,6296.98382146791,6543.01210590148,3560.60563606671,5886.86715725667,19844.1847769388,1983,7310,85
0.651785714285714,0.37229533268232,0.000316891936120351,-2.01784968966857,-0.108012243950707,12897.4178057686,6301.73307436258,6550.30607377936,6697.65110502742,-229.737141100002,26024.5727526373,1984,9340,84
0.660714285714286,0.372684083221581,0.000294215991463901,-2.01607758632207,-0.104617325173421,12963.5397417594,6309.23368449075,6562.89298586175,32201.1873731196,-50149.627768981,76076.7072524998,1985,3000,83
0.669642857142857,0.372903994191988,0.000272661166783524,-2.01715928803231,-0.105062831595974,12952.6278371787,6311.70288468078,6564.47644374499,2008.1199434068,9016.78507146479,16888.4706028927,1986,6050,82
0.678571428571429,0.373118571868725,0.000269744785171844,-2.01554811542317,-0.102463389333777,13004.3317912511,6316.38493791552,6573.15084290952,2372.75126593781,8353.82476574123,17654.8388167611,1987,9130,81
0.6875,0.373188161085181,0.000259006667350269,-2.01792177542377,-0.104333987444561,12961.4864821531,6315.50332678698,6569.08428289706,2023.7373634522,8995.0341356187,16927.9388286874,1988,4110,80
0.696428571428571,0.373305821428821,0.000263590635868746,-2.01717243299353,-0.101850060513621,13003.7991325116,6318.09787956762,6575.29535803566,2339.6694826631,8418.13121076446,17589.4670542587,1989,10100,79
0.705357142857143,0.373429645353485,0.000264039084917381,-2.01735813651324,-0.100303987054869,13026.2543464539,6320.00388234192,6579.29818090756,2737.16383361041,7661.51181279196,18390.9968801159,1990,6380,78
0.714285714285714,0.373532651217161,0.000253269067276726,-2.01928246484908,-0.101102064440318,13002.1882256953,6320.07370392558,6577.76344459094,4451.32117690048,4277.75903534988,21726.6174160407,1991,7190,77
0.723214285714286,0.373723700753716,0.000227587233758695,-2.02105663013731,-0.102931648612798,12966.1283543347,6321.45400481909,6576.16524574317,3450.74124422953,6202.79979567785,19729.4569129915,1992,11500,76
0.732142857142857,0.373928110500192,0.000184540633537479,-2.02296209526754,-0.106201471594721,12909.6055094447,6322.77704385026,6572.53768737146,3755.19220562796,5549.56403138834,20269.646987501,1993,4500,75
0.741071428571429,0.37435298464805,0.000170974915059358,-2.01774975893116,-0.0994974589396926,13048.7085525256,6333.66773002915,6593.98255685157,1919.88422536937,9285.80461631509,16811.6124887362,1994,8320,74
0.75,0.374461067136128,0.000122085845047281,-2.02039087792112,-0.103149865465947,12979.0226332176,6332.96552822589,6587.54630681309,1852.47139915781,9348.24540847777,16609.7998579574,1995,2860,73
0.758928571428571,0.374809430988519,9.68900315103632e-05,-2.0164755030527,-0.0976918259953923,13090.9710140936,6341.64401564511,6604.81534600407,1338.15356322087,10468.2382243967,15713.7038037904,1996,10300,72
0.767857142857143,0.374857746789873,4.38882372762257e-05,-2.01885603623646,-0.0998890382922269,13042.4738494958,6340.39874278196,6599.88125879243,1027.28896146111,11029.0244833165,15055.9232156751,1997,5500,71
0.776785714285714,0.375131859024417,-1.9439925962299e-05,-2.01623681000185,-0.0976517855955372,13098.1678193833,6346.65694166358,6609.94724039214,948.459763483992,11239.2208421693,14957.1147965973,1998,6010,71
0.785714285714286,0.375185712069549,-0.000102231503664767,-2.01655304175502,-0.0985952300551138,13083.0367144188,6347.12550268879,6609.01179262513,900.635318488698,11317.8239269762,14848.2495018614,1999,4980,70
0.794642857142857,0.374858912281049,-0.000196630656539391,-2.0211203935229,-0.104468221472644,12961.1560974867,6338.25700709615,6590.84439823985,894.350361439463,11208.261599505,14714.0505954684,2000,6090,69
0.803571428571429,0.374685555494019,-0.000268181709674326,-2.0211242000827,-0.103274182768474,12975.2477972302,6335.79341425896,6590.01681808116,844.191229103621,11320.6633921225,14629.8322023379,2001,9570,68
0.8125,0.374240316422815,-0.000348126879035251,-2.0239645685272,-0.104854610692428,12925.6571083338,6326.90135935304,6578.24433540131,811.252981851476,11335.6304815542,14515.6837351134,2002,5930,67
0.821428571428571,0.373543177793538,-0.000419117548861695,-2.02869179135025,-0.108526288864539,12830.2549871962,6312.6564931488,6557.85828202299,843.69702009641,11176.6392139435,14483.8707604489,2003,4430,66
0.830357142857143,0.373015736317271,-0.000467243050639444,-2.02983506674716,-0.106203222103463,12845.8904678434,6304.20174330355,6552.24931129982,816.430371726349,11245.7163433751,14446.0645923116,2004,6580,65
0.839285714285714,0.372224400712463,-0.000532798499175052,-2.03367653426918,-0.106661143721056,12799.9523088703,6289.56084751933,6536.04192160913,790.960616909961,11249.6979865372,14350.2066312034,2005,7110,64
0.848214285714286,0.371864759607543,-0.000559070990120197,-2.03138104115592,-0.0966852879276931,12950.6238774038,6286.94647023888,6547.61622242627,787.945816472705,11406.2784553482,14494.9692994593,2006,7130,63
0.857142857142857,0.37042380451001,-0.000661896831174224,-2.04138863123361,-0.104063637529361,12752.9358112697,6257.42326997099,6505.48562194269,775.863436092155,11232.2714196076,14273.6002029318,2007,6660,62
0.866071428571429,0.369943917975192,-0.00067183750274551,-2.03962897281197,-0.0915700618918332,12934.3305356109,6252.90559835538,6518.51176508617,785.227205337114,11395.3134934691,14473.3475777527,2008,5830,61
0.875,0.367948038749331,-0.000801395473449371,-2.05350811976225,-0.10160364361883,12662.5934778872,6212.1201495254,6460.4689930016,755.109824980168,11182.6054165538,14142.5815392207,2009,4050,60
0.883928571428571,0.366873419720074,-0.000855448225166734,-2.05590878827105,-0.0917096953694452,12767.0351771853,6195.46796330822,6456.59369168639,778.475203446884,11241.251815572,14292.8185387987,2010,6160,59
0.892857142857143,0.365244669703499,-0.000930757117430944,-2.06342226344267,-0.0956248959871716,12633.5128330847,6165.40890549445,6419.28332273843,2890.8890693035,6967.47437394931,18299.55129222,2011,14600,58
0.901785714285714,0.363951030840978,-0.000941938696288258,-2.0703517912532,-0.103210953809581,12461.775092744,6140.412659622,6382.50696940175,1280.00690887431,9953.00765138792,14970.5425341001,2012,2660,57
0.910714285714286,0.363826697694125,-0.000842402727635962,-2.07025393230939,-0.0950207863822579,12571.8609876683,6139.53180323596,6392.48564430869,1505.21919497886,9621.68557667137,15522.0363986653,2013,4480,56
0.919642857142857,0.364653316105988,-0.000678096890281237,-2.06545567293002,-0.0771981207163751,12874.6466093063,6157.25714517452,6436.01358095295,2592.348262727,7793.73737897641,17955.5558396362,2014,7080,55
0.928571428571429,0.364721490790228,-0.000575094850561517,-2.06887726438294,-0.0720854541633602,12926.9878732657,6156.52593143283,6441.58989124587,2981.57394599084,7083.21032188072,18770.7654246508,2015,5880,54
0.9375,0.365138371283039,-0.00045972726500632,-2.07118186099569,-0.0649801738838799,13024.893956995,6162.03178033121,6456.68030237345,3692.61833540904,5787.495010941,20262.2929030489,2016,7740,53
0.946428571428571,0.36537790249135,-0.000357107722937544,-2.0775703840483,-0.0619688292830327,13027.1668163272,6161.61524445383,6458.76173179806,3324.34582024549,6511.56873648972,19542.7648961646,2017,7940,52
0.955357142857143,0.364946453473346,-0.000306784142501382,-2.08952874941964,-0.0678028900181114,12841.9966782447,6146.37565936123,6431.64909930287,3028.2828282868,6906.67139980151,18777.3219566879,2018,5890,51
0.964285714285714,0.364830831653732,-0.000255857544728248,-2.09726689871484,-0.0690855035713974,12764.3258144723,6139.31380372954,6420.58683083167,1040.48908259007,10725.0046862886,14803.646942656,2019,7400,50
0.973214285714286,0.365125348572198,-0.000193726681942835,-2.10003116916667,-0.0632733839301046,12835.9000382695,6142.55337539127,6431.2427387806,951.132673188771,10971.7142543002,14700.0858222388,2020,6180,49
0.982142857142857,0.365854761406593,-0.000119597678458741,-2.09950148401335,-0.0525457192415944,13017.2717478508,6155.0845826149,6459.41258954608,882.745474637211,11287.1224100462,14747.4210856555,2021,4620,48
0.991071428571429,0.364964224356372,-0.000136364431177608,-2.11022028951057,-0.0577676373553528,12842.5714265915,6134.01441923304,6427.58261180387,842.332263998929,11191.6305261375,14493.5123270454,2022,4920,47
1,0.365190494490563,-0.000116983863404418,-2.10818417706242,-0.0474879741200573,13022.4963699825,6139.936310006,6449.03279795823,858.44281941086,11339.9793611502,14705.0133788148,2023,17800,46
